Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[comp.sys.mac.hardware]	DS_Pr[comp.graphics]	DS_Pr[comp.os.ms-windows.misc]	MV_Pr[comp.sys.mac.hardware]	MV_Pr[comp.graphics]	MV_Pr[comp.os.ms-windows.misc]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
50530	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50531	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50532	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50533	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50534	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50535	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50536	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50537	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50538	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
50539	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.2500	0.6250	0.1250	0.0000	0.5313	0.0000	0.3750	0.0000	0.3750	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	41.67%	100.00%	17.37%	100.00%	41.67%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
50540	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50541	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50542	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50543	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50544	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50545	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50546	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50547	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50548	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
50549	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
50550	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50551	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
50552	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51084	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51492	comp.sys.mac.hardware	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.2500	0.0000	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
51493	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51494	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51495	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51496	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
51497	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51498	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	0.6250	0.1250	0.2500	0.0000	0.5313	0.0000	0.3750	0.0000	0.3750	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.3750	100.00%	41.67%	100.00%	17.37%	100.00%	41.67%	100.00%	100.00%	100.00%	100.00%	100.00%	41.67%
51499	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51500	comp.sys.mac.hardware	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
51501	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51502	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
51503	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51504	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51505	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51506	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	0.8750	0.0000	0.1250	0.0000	0.2188	0.0000	0.1250	0.0000	0.1250	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	100.00%	80.56%	100.00%	65.98%	100.00%	80.56%	100.00%	100.00%	100.00%	100.00%	100.00%	80.56%
51507	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51508	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51509	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51510	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51511	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51512	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51513	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51514	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51515	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.2500	0.7500	0.0000	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
51516	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.2500	0.7500	0.0000	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
51517	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51518	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51519	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51520	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51521	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51522	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
51523	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51524	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51525	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51526	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	0.7500	0.1250	0.1250	0.0000	0.4063	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	100.00%	61.12%	100.00%	36.81%	100.00%	61.12%	100.00%	100.00%	100.00%	100.00%	100.00%	61.12%
51527	null	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
51528	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
51529	comp.sys.mac.hardware	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
